prediction_horizon_sec,link,queue_true,queue_pred,delay_true,delay_pred,prediction_horizon_min,severity_index,severity_level,recommended_strategy
595,L1,0.009884875,-0.0037650764,0.09538186,0.009974562,9.916666666666666,6.83931,LOW,Monitor Traffic Conditions
595,L16,0.1232632,0.032528475,0.06845714,0.023187563,9.916666666666666,10.747007,LOW,Monitor Traffic Conditions
595,L3,0.0,0.0009620264,0.05690617,0.010664225,9.916666666666666,7.2865925,LOW,Monitor Traffic Conditions
600,L19,0.0,0.0058561116,0.0008336525,-0.0004312992,10.0,7.0433407,LOW,Monitor Traffic Conditions
600,L13,0.0,-0.0025376454,0.0009838602,0.005295649,10.0,6.664893,LOW,Monitor Traffic Conditions
600,L6,0.49759826,0.51314265,0.60520166,0.58921653,10.0,85.883644,CRITICAL,Full Detour + Emergency Response
600,L17,0.0,0.015907161,0.00023282188,0.0071731433,10.0,8.361498,LOW,Monitor Traffic Conditions
600,L18,0.0,0.00091867894,0.0017874712,0.0054450184,10.0,6.9707065,LOW,Monitor Traffic Conditions
600,L1,0.0,0.034796253,0.0,0.021637488,10.0,10.849087,LOW,Monitor Traffic Conditions
600,L16,0.0,0.15119481,0.012459725,0.099273115,10.0,25.490522,MODERATE,Activate VMS + Traveler Information
600,L3,0.0,0.04075081,0.32054314,0.21792534,10.0,23.100615,LOW,Monitor Traffic Conditions
605,L19,0.0,0.007909238,0.0016297532,-0.0011972412,10.083333333333334,7.173881,LOW,Monitor Traffic Conditions
605,L13,0.0,0.0053092465,0.00042809185,-0.0003957972,10.083333333333334,6.9984913,LOW,Monitor Traffic Conditions
605,L6,0.4581183,0.47249052,0.5508866,0.58862567,10.083333333333334,82.3565,CRITICAL,Full Detour + Emergency Response
605,L17,0.0,0.012753494,0.00033796724,0.0075926036,10.083333333333334,8.115702,LOW,Monitor Traffic Conditions
605,L18,0.0,0.0031143576,0.0018400438,0.0006394908,10.083333333333334,6.871883,LOW,Monitor Traffic Conditions
605,L1,0.0,0.012959465,0.0,0.017672699,10.083333333333334,8.736288,LOW,Monitor Traffic Conditions
605,L16,0.0,0.026234359,0.007179926,0.012463257,10.083333333333334,9.564951,LOW,Monitor Traffic Conditions
605,L3,0.0,0.024401352,0.0685022,0.13629735,10.083333333333334,16.814077,LOW,Monitor Traffic Conditions
610,L19,0.0,0.0047896355,0.0008486733,0.0020594522,10.166666666666666,7.100709,LOW,Monitor Traffic Conditions
610,L13,0.0,0.005548492,0.00065340335,0.00013804436,10.166666666666666,7.05097,LOW,Monitor Traffic Conditions
610,L6,0.50260025,0.38314614,0.4823243,0.54099923,10.166666666666666,71.83373,HIGH,Diversion Route + Signal Retiming
610,L17,0.0,0.004689656,0.0007660591,0.00485792,10.166666666666666,7.2594986,LOW,Monitor Traffic Conditions
610,L18,0.0,0.0034046397,0.0014870559,0.0014676526,10.166666666666666,6.946349,LOW,Monitor Traffic Conditions
610,L1,0.0,0.0038692653,0.0,0.015283119,10.166666666666666,7.812567,LOW,Monitor Traffic Conditions
610,L16,0.0,-3.362447e-05,0.008404119,0.011860341,10.166666666666666,7.2726116,LOW,Monitor Traffic Conditions
610,L3,0.0,0.014130101,0.009966278,0.02182423,10.166666666666666,9.085144,LOW,Monitor Traffic Conditions
615,L19,0.0,0.00204698,0.0020428242,0.006949924,10.25,7.15763,LOW,Monitor Traffic Conditions
615,L13,0.0,0.004069738,0.0018400438,0.0021300241,10.25,7.043094,LOW,Monitor Traffic Conditions
615,L6,0.43225485,0.26417425,0.662949,0.43287256,10.25,55.147575,HIGH,Diversion Route + Signal Retiming
615,L17,0.0,-0.00072704256,0.00035298802,0.01124417,10.25,7.1761975,LOW,Monitor Traffic Conditions
615,L18,0.0,0.0018460006,0.0039880136,0.0038932636,10.25,6.957547,LOW,Monitor Traffic Conditions
615,L1,0.0,0.00016667694,0.0,0.013846528,10.25,7.4086113,LOW,Monitor Traffic Conditions
615,L16,0.0,-0.004859343,0.008208849,0.013911232,10.25,6.9807725,LOW,Monitor Traffic Conditions
615,L3,0.0,0.0058317706,0.004175773,0.017893769,10.25,8.1372795,LOW,Monitor Traffic Conditions
620,L19,0.0,0.005560331,0.00093128753,0.0036693513,10.333333333333334,7.2631955,LOW,Monitor Traffic Conditions
620,L13,0.0,0.0006747693,0.005730422,0.0042791516,10.333333333333334,6.880024,LOW,Monitor Traffic Conditions
620,L6,0.0,0.014750063,0.0014795455,0.06379847,10.333333333333334,11.648893,LOW,Monitor Traffic Conditions
620,L17,0.0,0.018527947,0.018453011,0.016066652,10.333333333333334,9.118532,LOW,Monitor Traffic Conditions
620,L18,0.0,-0.0017043352,0.00042058146,0.0073918775,10.333333333333334,6.861846,LOW,Monitor Traffic Conditions
620,L1,0.0,-0.0023137704,0.03021427,0.015561134,10.333333333333334,7.2981052,LOW,Monitor Traffic Conditions
620,L16,0.0,0.009255901,0.0061885556,0.0094946325,10.333333333333334,7.9290376,LOW,Monitor Traffic Conditions
620,L3,0.0,0.0014590025,0.021239363,0.0167294,10.333333333333334,7.6920414,LOW,Monitor Traffic Conditions
625,L19,0.0,0.017954588,0.0011415782,0.013402689,10.416666666666666,8.909951,LOW,Monitor Traffic Conditions
625,L13,0.0022826518,-0.0018985197,0.026564226,0.006458901,10.416666666666666,6.789365,LOW,Monitor Traffic Conditions
625,L6,0.00031758635,-0.0040826946,0.13324922,0.062373374,10.416666666666666,9.946024,LOW,Monitor Traffic Conditions
625,L17,0.00019849147,0.031515434,0.03612494,0.022032578,10.416666666666666,10.590913,LOW,Monitor Traffic Conditions
625,L18,0.0,-0.0050131977,0.0018700854,0.0077498704,10.416666666666666,6.5990434,LOW,Monitor Traffic Conditions
625,L1,0.019154426,-0.0027834624,0.08889289,0.018350136,10.416666666666666,7.424573,LOW,Monitor Traffic Conditions
625,L16,0.14247717,0.022382982,0.066113904,0.016968101,10.416666666666666,9.503576,LOW,Monitor Traffic Conditions
625,L3,0.0,0.004032366,0.054217454,0.01847314,10.416666666666666,8.017373,LOW,Monitor Traffic Conditions
630,L19,0.0,0.0069049075,0.0035749425,-0.0023868307,10.5,7.016465,LOW,Monitor Traffic Conditions
630,L13,0.0,-0.0017358735,0.0017574297,0.0044001713,10.5,6.6802015,LOW,Monitor Traffic Conditions
630,L6,0.5007543,0.3931715,0.48538855,0.44923967,10.5,67.20668,HIGH,Diversion Route + Signal Retiming
630,L17,0.0,0.012334928,7.510383e-05,0.0036881194,10.5,7.84622,LOW,Monitor Traffic Conditions
630,L18,0.0,-5.4232776e-05,0.0016222427,0.0022105426,10.5,6.6936836,LOW,Monitor Traffic Conditions
630,L1,0.0,0.04088881,0.0,0.012268037,10.5,10.812015,LOW,Monitor Traffic Conditions
630,L16,0.06929337,0.1384122,0.12663257,0.10443952,10.5,24.70157,LOW,Monitor Traffic Conditions
630,L3,0.0,0.011067942,0.077672385,0.07398924,10.5,11.942133,LOW,Monitor Traffic Conditions
635,L19,0.0,0.007260427,0.00235075,-0.0012203306,10.583333333333334,7.1167707,LOW,Monitor Traffic Conditions
635,L13,0.0,0.0060692728,0.00051821646,-0.001147911,10.583333333333334,7.018789,LOW,Monitor Traffic Conditions
635,L6,0.5042279,0.41494074,0.525126,0.5007857,10.583333333333334,72.15953,HIGH,Diversion Route + Signal Retiming
635,L17,0.0,0.009162419,3.0041532e-05,0.0113627985,10.583333333333334,8.032745,LOW,Monitor Traffic Conditions
635,L18,0.0,0.002648972,0.0016147323,0.00080627203,10.583333333333334,6.8418837,LOW,Monitor Traffic Conditions
635,L1,0.0,0.019215427,0.0,0.01244577,10.583333333333334,8.961018,LOW,Monitor Traffic Conditions
635,L16,1.9849147e-05,0.057017393,0.011708687,0.032237682,10.583333333333334,13.391766,LOW,Monitor Traffic Conditions
635,L3,1.9849147e-05,0.018795528,0.008674492,0.023444362,10.583333333333334,9.582781,LOW,Monitor Traffic Conditions
640,L19,0.0,0.0035497993,0.0013894208,0.0024634078,10.666666666666666,7.018374,LOW,Monitor Traffic Conditions
640,L13,0.0,0.0057003126,0.0014119521,-0.00010173768,10.666666666666666,7.0496693,LOW,Monitor Traffic Conditions
640,L6,0.5004962,0.34307542,0.6452771,0.4822261,10.666666666666666,64.876625,HIGH,Diversion Route + Signal Retiming
640,L17,0.0,0.00858105,0.00025535302,0.014694426,10.666666666666666,8.182075,LOW,Monitor Traffic Conditions
640,L18,0.0,0.0027028099,0.0036500462,0.00203944,10.666666666666666,6.9202647,LOW,Monitor Traffic Conditions
640,L1,0.0,0.0051513463,0.0,0.0136869885,10.666666666666666,7.827225,LOW,Monitor Traffic Conditions
640,L16,0.0,0.004831746,0.0076605906,0.019142993,10.666666666666666,8.1261,LOW,Monitor Traffic Conditions
640,L3,0.0,0.006665282,0.007532914,0.003736101,10.666666666666666,7.3620977,LOW,Monitor Traffic Conditions
645,L19,0.0,0.0032161847,0.002959091,0.005572848,10.75,7.175695,LOW,Monitor Traffic Conditions
645,L13,0.0,0.00346414,0.0021930318,0.0031788722,10.75,7.053808,LOW,Monitor Traffic Conditions
645,L6,0.49158397,0.22753277,0.53899765,0.4032825,10.75,50.23048,HIGH,Diversion Route + Signal Retiming
645,L17,0.0,0.025451802,0.00020278034,0.022123616,10.75,10.075524,LOW,Monitor Traffic Conditions
645,L18,0.0,0.0004306361,0.0031844024,0.005557753,10.75,6.9355288,LOW,Monitor Traffic Conditions
645,L1,0.0,0.0008995533,0.0,0.014895581,10.75,7.5343056,LOW,Monitor Traffic Conditions
645,L16,0.0,0.006952338,0.030079084,0.023868322,10.75,8.590871,LOW,Monitor Traffic Conditions
645,L3,0.0,0.004301533,0.0035974735,0.0039937124,10.75,7.1744723,LOW,Monitor Traffic Conditions
650,L19,0.0,0.010360606,0.00094630825,0.0068750232,10.833333333333334,7.8672466,LOW,Monitor Traffic Conditions
650,L13,0.0,6.528199e-05,0.007878392,0.0054235235,10.833333333333334,6.896118,LOW,Monitor Traffic Conditions
650,L6,0.0,0.09754676,0.0015621597,0.13676716,10.833333333333334,23.124977,LOW,Monitor Traffic Conditions
650,L17,0.0,0.028534725,0.016815748,0.028315082,10.833333333333334,10.710646,LOW,Monitor Traffic Conditions
650,L18,0.0,-0.0020565465,0.00040556068,0.007834248,10.833333333333334,6.858051,LOW,Monitor Traffic Conditions
650,L1,0.0,-0.0018210486,0.02588078,0.016095866,10.833333333333334,7.37241,LOW,Monitor Traffic Conditions
650,L16,0.0,0.020721622,0.005895651,0.019149072,10.833333333333334,9.491319,LOW,Monitor Traffic Conditions
650,L3,0.0,0.0023994446,0.017333964,0.0051013976,10.833333333333334,7.077344,LOW,Monitor Traffic Conditions
655,L19,0.0,0.015938766,0.0010514536,0.012836039,10.916666666666666,8.702911,LOW,Monitor Traffic Conditions
655,L13,0.0,-0.002925381,0.026887171,0.009019025,10.916666666666666,6.8542852,LOW,Monitor Traffic Conditions
655,L6,0.0,0.00036404282,0.11437562,0.04386749,10.916666666666666,9.22113,LOW,Monitor Traffic Conditions
655,L17,1.9849147e-05,0.03820298,0.040338267,0.032569,10.916666666666666,11.795526,LOW,Monitor Traffic Conditions
655,L18,0.0,-0.002544567,0.0017499193,0.0115939155,10.916666666666666,7.041,LOW,Monitor Traffic Conditions
655,L1,0.02024613,-0.0023178235,0.09274572,0.017882477,10.916666666666666,7.4365973,LOW,Monitor Traffic Conditions
655,L16,0.05887257,0.031237356,0.0517916,0.020620383,10.916666666666666,10.482565,LOW,Monitor Traffic Conditions
655,L3,0.0,0.0006738007,0.05631285,0.008343756,10.916666666666666,7.123047,LOW,Monitor Traffic Conditions
660,L19,0.0,0.008132435,0.0031017882,-0.003775768,11.0,7.0388303,LOW,Monitor Traffic Conditions
660,L13,0.0,0.007614799,0.0022456045,-0.004350722,11.0,6.95998,LOW,Monitor Traffic Conditions
660,L6,0.49736005,0.382996,0.5395384,0.45578265,11.0,66.724,HIGH,Diversion Route + Signal Retiming
660,L17,0.0,0.011955418,6.759345e-05,0.004662782,11.0,7.8719177,LOW,Monitor Traffic Conditions
660,L18,0.0,0.0015684515,0.0018325335,0.0006354153,11.0,6.7388544,LOW,Monitor Traffic Conditions
660,L1,0.0,0.028384715,0.0,0.015723955,11.0,9.944679,LOW,Monitor Traffic Conditions
660,L16,0.07703454,0.10380421,0.08873518,0.059673697,11.0,19.051464,LOW,Monitor Traffic Conditions
660,L3,0.00013894403,0.012777276,0.154068,0.07909287,11.0,12.394206,LOW,Monitor Traffic Conditions
665,L19,0.0,0.0078019276,0.003079257,-0.0019482076,11.083333333333334,7.1197486,LOW,Monitor Traffic Conditions
665,L13,0.0,0.007265143,0.00032294646,-0.0028292537,11.083333333333334,7.0209465,LOW,Monitor Traffic Conditions
665,L6,0.43283048,0.38706723,0.5015359,0.51125014,11.083333333333334,70.39123,HIGH,Diversion Route + Signal Retiming
665,L17,0.0,0.0061721206,0.0,0.009031057,11.083333333333334,7.6364317,LOW,Monitor Traffic Conditions
665,L18,0.0,0.0025844127,0.0021329487,0.0005758256,11.083333333333334,6.8225546,LOW,Monitor Traffic Conditions
665,L1,0.0,0.012640998,0.0,0.014318928,11.083333333333334,8.508343,LOW,Monitor Traffic Conditions
665,L16,0.0,0.020388782,0.0014870559,0.01852011,11.083333333333334,9.425111,LOW,Monitor Traffic Conditions
665,L3,0.0,0.013175517,0.0072775614,0.05927085,11.083333333333334,11.242848,LOW,Monitor Traffic Conditions
670,L19,0.0,0.0050786734,0.0028163937,0.0022114217,11.166666666666666,7.1346254,LOW,Monitor Traffic Conditions
670,L13,0.0,0.005423248,0.00096883945,3.2626092e-05,11.166666666666666,7.033907,LOW,Monitor Traffic Conditions
670,L6,0.43167925,0.3258019,0.5334325,0.4922586,11.166666666666666,63.992977,HIGH,Diversion Route + Signal Retiming
670,L17,0.0,0.0060196444,0.00024784263,0.010983825,11.166666666666666,7.7401304,LOW,Monitor Traffic Conditions
670,L18,0.0,0.0025024265,0.0029290493,0.0018491745,11.166666666666666,6.891673,LOW,Monitor Traffic Conditions
670,L1,0.0,0.0045675114,0.0,0.014916357,11.166666666666666,7.850607,LOW,Monitor Traffic Conditions
670,L16,0.0,0.0058293864,0.012790183,0.014367409,11.166666666666666,7.9261622,LOW,Monitor Traffic Conditions
670,L3,0.0,0.00772959,0.011258064,0.005962476,11.166666666666666,7.5866756,LOW,Monitor Traffic Conditions
675,L19,0.0,0.002964899,0.0029741118,0.008055367,11.25,7.302592,LOW,Monitor Traffic Conditions
675,L13,0.0,0.003560029,0.0008561837,0.0026438832,11.25,7.030047,LOW,Monitor Traffic Conditions
675,L6,0.44509727,0.19418171,0.6066512,0.39329386,11.25,46.768375,MODERATE,Activate VMS + Traveler Information
675,L17,0.0,0.006609775,0.00019526997,0.014851447,11.25,8.022143,LOW,Monitor Traffic Conditions
675,L18,0.0,0.0010626465,0.0033045686,0.004365444,11.25,6.918503,LOW,Monitor Traffic Conditions
675,L1,0.0,0.0009901002,0.0,0.014558945,11.25,7.521949,LOW,Monitor Traffic Conditions
675,L16,0.0,8.329004e-05,0.0011641093,0.017797168,11.25,7.637738,LOW,Monitor Traffic Conditions
675,L3,0.0,0.006188847,0.008456691,0.00831271,11.25,7.5949035,LOW,Monitor Traffic Conditions
680,L19,0.0,0.0113615915,0.0015546493,0.0076913387,11.333333333333334,8.00205,LOW,Monitor Traffic Conditions
680,L13,0.0,0.001101084,0.006331253,0.0041541234,11.333333333333334,6.909165,LOW,Monitor Traffic Conditions
680,L6,0.0,-0.0037294552,0.0013668897,0.01885759,11.333333333333334,7.373668,LOW,Monitor Traffic Conditions
680,L17,0.0,0.015135109,0.016275,0.018492315,11.333333333333334,8.972186,LOW,Monitor Traffic Conditions
680,L18,0.0,-0.0016249567,0.00049568526,0.0072422326,11.333333333333334,6.8597136,LOW,Monitor Traffic Conditions
680,L1,0.0,-0.0019078329,0.0250997,0.015203193,11.333333333333334,7.3115644,LOW,Monitor Traffic Conditions
680,L16,0.0,0.012765408,0.0054825796,0.014026493,11.333333333333334,8.501538,LOW,Monitor Traffic Conditions
680,L3,0.0,0.0037526414,0.020743677,0.011646025,11.333333333333334,7.585014,LOW,Monitor Traffic Conditions
685,L19,0.0,0.020103514,0.001351869,0.014393419,11.416666666666666,9.153789,LOW,Monitor Traffic Conditions
685,L13,0.010162763,-0.0011781305,0.02470916,0.0058499277,11.416666666666666,6.8148193,LOW,Monitor Traffic Conditions
685,L6,0.0,-0.003096193,0.10098461,0.049243376,11.416666666666666,9.245449,LOW,Monitor Traffic Conditions
685,L17,0.0,0.026461758,0.033225935,0.027948745,11.416666666666666,10.510678,LOW,Monitor Traffic Conditions
685,L18,0.0,-0.0019416958,0.0024258536,0.0089513585,11.416666666666666,6.9347305,LOW,Monitor Traffic Conditions
685,L1,0.017725287,-0.0022338256,0.09172431,0.016618203,11.416666666666666,7.368196,LOW,Monitor Traffic Conditions
685,L16,0.084736004,0.025423482,0.03921171,0.024566323,11.416666666666666,10.219191,LOW,Monitor Traffic Conditions
685,L3,0.0,0.0053423345,0.037814777,0.015177004,11.416666666666666,7.932749,LOW,Monitor Traffic Conditions
690,L19,0.0,0.0065560415,0.002981622,-0.0017484128,11.5,7.024683,LOW,Monitor Traffic Conditions
690,L13,0.0,0.007082738,0.000998881,-0.0034785345,11.5,6.966445,LOW,Monitor Traffic Conditions
690,L6,0.50400954,0.46912178,0.5086332,0.559744,11.5,80.339714,CRITICAL,Full Detour + Emergency Response
690,L17,0.0,0.008877315,0.0,0.0014273897,11.5,7.414015,LOW,Monitor Traffic Conditions
690,L18,0.0,-0.0015069693,0.002981622,0.0032370538,11.5,6.630297,LOW,Monitor Traffic Conditions
690,L1,0.0,0.011896811,0.0,0.0021143332,11.5,7.71446,LOW,Monitor Traffic Conditions
690,L16,0.0,0.07882523,0.01843048,0.04361274,11.5,15.9452915,LOW,Monitor Traffic Conditions
690,L3,0.0,0.024169803,0.25687012,0.19542089,11.5,20.330393,LOW,Monitor Traffic Conditions
695,L19,0.0,0.007558584,0.0017123674,-0.00079949945,11.583333333333334,7.167551,LOW,Monitor Traffic Conditions
695,L13,0.0,0.0076352283,0.0007660591,-0.0023618788,11.583333333333334,7.0806885,LOW,Monitor Traffic Conditions
695,L6,0.4761215,0.44645926,0.5363615,0.57445085,11.583333333333334,79.27275,CRITICAL,Full Detour + Emergency Response
695,L17,0.0,0.009287246,0.00024033226,0.007666528,11.583333333333334,7.8223915,LOW,Monitor Traffic Conditions
695,L18,0.0,0.0012349263,0.0020653554,0.0028110892,11.583333333333334,6.840334,LOW,Monitor Traffic Conditions
695,L1,0.0,0.010982946,0.0,0.007978223,11.583333333333334,7.986685,LOW,Monitor Traffic Conditions
695,L16,0.0,0.022464193,0.00411569,0.018823046,11.583333333333334,9.621496,LOW,Monitor Traffic Conditions
695,L3,0.0,0.010533392,0.043853126,0.1295539,11.583333333333334,15.2195635,LOW,Monitor Traffic Conditions
700,L19,0.0,0.005850397,0.002335729,0.0014543384,11.666666666666666,7.15563,LOW,Monitor Traffic Conditions
700,L13,0.0,0.0053401142,0.00042809185,0.0016237423,11.666666666666666,7.1219316,LOW,Monitor Traffic Conditions
700,L6,0.50093293,0.3268196,0.505937,0.5147329,11.666666666666666,65.42458,HIGH,Diversion Route + Signal Retiming
700,L17,0.0,0.005019203,0.00011265575,0.0077834353,11.666666666666666,7.462781,LOW,Monitor Traffic Conditions
700,L18,0.0,0.0013855472,0.0015997116,0.0044553503,11.666666666666666,6.9516153,LOW,Monitor Traffic Conditions
700,L1,0.0,0.0045803413,0.0,0.015957661,11.666666666666666,7.913989,LOW,Monitor Traffic Conditions
700,L16,0.0,0.000516884,0.0032820373,0.013494451,11.666666666666666,7.417634,LOW,Monitor Traffic Conditions
700,L3,0.0,0.009705216,0.0074202586,0.030174948,11.666666666666666,9.204531,LOW,Monitor Traffic Conditions
705,L19,0.0,0.0028467923,0.002080376,0.0042804405,11.75,7.066667,LOW,Monitor Traffic Conditions
705,L13,0.0,0.0044342354,0.0015771805,0.0030944645,11.75,7.1320863,LOW,Monitor Traffic Conditions
705,L6,0.48803097,0.22072369,0.6157162,0.4018864,11.75,49.562115,MODERATE,Activate VMS + Traveler Information
705,L17,0.0,0.0033077747,0.00018775958,0.009912126,11.75,7.4430966,LOW,Monitor Traffic Conditions
705,L18,0.0,0.001714848,0.0031919128,0.0050077513,11.75,7.0129395,LOW,Monitor Traffic Conditions
705,L1,0.0,0.0006496608,0.0,0.018343642,11.75,7.7190714,LOW,Monitor Traffic Conditions
705,L16,0.0,-0.0018936768,0.011836364,0.015087366,11.75,7.305853,LOW,Monitor Traffic Conditions
705,L3,0.0,0.007900111,0.009110095,0.008922219,11.75,7.7783475,LOW,Monitor Traffic Conditions
710,L19,0.0,0.006380804,0.0012392132,0.0054465756,11.833333333333334,7.439967,LOW,Monitor Traffic Conditions
710,L13,0.0,0.0024961084,0.004468678,0.0036910027,11.833333333333334,7.0012903,LOW,Monitor Traffic Conditions
710,L6,0.0,-0.014375292,0.0015396285,0.035980742,11.833333333333334,7.483391,LOW,Monitor Traffic Conditions
710,L17,0.0,0.011071943,0.013113129,0.013001889,11.833333333333334,8.294797,LOW,Monitor Traffic Conditions
710,L18,0.0,-0.00048362464,0.0005031957,0.0067929253,11.833333333333334,6.930875,LOW,Monitor Traffic Conditions
710,L1,0.0,-0.0016485229,0.024731692,0.014829524,11.833333333333334,7.3114886,LOW,Monitor Traffic Conditions
710,L16,0.0,0.0107548535,0.005963244,0.011256032,11.833333333333334,8.16314,LOW,Monitor Traffic Conditions
710,L3,0.0,0.004453905,0.023086919,0.008265935,11.833333333333334,7.443084,LOW,Monitor Traffic Conditions
715,L19,0.0,0.016191259,0.001509587,0.012054067,11.916666666666666,8.677829,LOW,Monitor Traffic Conditions
715,L13,0.00162763,-0.0009991899,0.021051604,0.0059629604,11.916666666666666,6.83695,LOW,Monitor Traffic Conditions
715,L6,0.0,-0.006560214,0.09022974,0.07209034,11.916666666666666,10.314395,LOW,Monitor Traffic Conditions
715,L17,0.0,0.028655596,0.027540576,0.028520249,11.916666666666666,10.733299,LOW,Monitor Traffic Conditions
715,L18,0.0,-0.0018742308,0.002275646,0.009979926,11.916666666666666,7.002045,LOW,Monitor Traffic Conditions
715,L1,0.005279873,-0.0023709163,0.08510015,0.016684297,11.916666666666666,7.3603735,LOW,Monitor Traffic Conditions
715,L16,0.08487495,0.020902567,0.04683475,0.018463966,11.916666666666666,9.465884,LOW,Monitor Traffic Conditions
715,L3,0.0,0.004100114,0.06824685,0.01312957,11.916666666666666,7.7035904,LOW,Monitor Traffic Conditions
720,L19,0.0,0.005907908,0.0015846909,-0.00093743205,12.0,7.017517,LOW,Monitor Traffic Conditions
720,L13,0.0,0.0032889172,0.0013744001,-0.0007975325,12.0,6.800927,LOW,Monitor Traffic Conditions
720,L6,0.49473998,0.363408,0.5303757,0.4506513,12.0,64.73458,HIGH,Diversion Route + Signal Retiming
720,L17,0.0,0.007055223,7.510383e-05,0.0066017807,12.0,7.5669885,LOW,Monitor Traffic Conditions
720,L18,0.0,-0.0014941096,0.001802492,0.003221579,12.0,6.630476,LOW,Monitor Traffic Conditions
720,L1,0.0,0.038880005,0.0,0.013940636,12.0,10.739508,LOW,Monitor Traffic Conditions
720,L16,0.055696703,0.085890986,0.10081938,0.034828268,12.0,16.026798,LOW,Monitor Traffic Conditions
720,L3,0.0,0.025361292,0.30305898,0.20749336,12.0,21.154795,LOW,Monitor Traffic Conditions
725,L19,0.0,0.006412491,0.002433364,0.0007177144,12.083333333333334,7.159853,LOW,Monitor Traffic Conditions
725,L13,0.0,0.0057126805,0.0013293378,-0.00074032694,12.083333333333334,7.012537,LOW,Monitor Traffic Conditions
725,L6,0.48928148,0.39169055,0.5181113,0.5085273,12.083333333333334,70.62549,HIGH,Diversion Route + Signal Retiming
725,L17,0.0,0.007702306,3.0041532e-05,0.015156016,12.083333333333334,8.134202,LOW,Monitor Traffic Conditions
725,L18,0.0,6.584078e-05,0.003236975,0.0039852634,12.083333333333334,6.810143,LOW,Monitor Traffic Conditions
725,L1,0.0,0.018725455,0.0,0.019866835,12.083333333333334,9.362788,LOW,Monitor Traffic Conditions
725,L16,0.0,0.059725277,0.0037176397,0.0470305,12.083333333333334,14.509125,LOW,Monitor Traffic Conditions
725,L3,0.0,0.09431941,0.068652414,0.23798376,12.083333333333334,28.901573,MODERATE,Activate VMS + Traveler Information
730,L19,0.0,0.0036089122,0.0022906668,0.0030379072,12.166666666666666,7.0578127,LOW,Monitor Traffic Conditions
730,L13,0.0,0.0041788816,0.0031092986,0.0027708411,12.166666666666666,7.0907965,LOW,Monitor Traffic Conditions
730,L6,0.48562923,0.32448658,0.50790465,0.48042113,12.166666666666666,63.17199,HIGH,Diversion Route + Signal Retiming
730,L17,0.0,0.012928657,0.00015020766,0.016058218,12.166666666666666,8.637079,LOW,Monitor Traffic Conditions
730,L18,0.0,0.00073146075,0.0033571413,0.0053045675,12.166666666666666,6.9462256,LOW,Monitor Traffic Conditions
730,L1,0.0,0.005562283,0.0,0.01775271,12.166666666666666,8.105696,LOW,Monitor Traffic Conditions
730,L16,0.0,0.017939024,0.014142051,0.019047163,12.166666666666666,9.246214,LOW,Monitor Traffic Conditions
730,L3,0.0,0.039182864,0.0082464,0.031438336,12.166666666666666,11.812067,LOW,Monitor Traffic Conditions
735,L19,0.0,0.0064752474,0.0006233618,0.009858072,12.25,7.7119327,LOW,Monitor Traffic Conditions
735,L13,0.0,0.0025199205,0.0006684241,0.005652845,12.25,7.120675,LOW,Monitor Traffic Conditions
735,L6,0.48852718,0.2377997,0.565269,0.41761008,12.25,51.96929,HIGH,Diversion Route + Signal Retiming
735,L17,0.0,0.011714116,0.0005933203,0.016716264,12.25,8.572114,LOW,Monitor Traffic Conditions
735,L18,0.0,0.00025507063,0.0024709161,0.006670654,12.25,6.9870114,LOW,Monitor Traffic Conditions
735,L1,0.0,0.001470387,0.0,0.015530657,12.25,7.621321,LOW,Monitor Traffic Conditions
735,L16,0.0,0.00628753,0.018700855,0.023511786,12.25,8.512444,LOW,Monitor Traffic Conditions
735,L3,0.0,0.011413842,0.009110095,0.008865319,12.25,8.076755,LOW,Monitor Traffic Conditions
740,L19,0.0,0.007866785,0.0017123674,0.0037933514,12.333333333333334,7.4687243,LOW,Monitor Traffic Conditions
740,L13,0.0,0.0022975206,0.004663948,0.004037425,12.333333333333334,7.0049524,LOW,Monitor Traffic Conditions
740,L6,0.0,0.038790166,0.0017273881,0.07892392,12.333333333333334,14.618468,LOW,Monitor Traffic Conditions
740,L17,0.0,0.026873365,0.018355377,0.025881477,12.333333333333334,10.422388,LOW,Monitor Traffic Conditions
740,L18,0.0,-0.0006738752,0.0004881749,0.006880626,12.333333333333334,6.919779,LOW,Monitor Traffic Conditions
740,L1,0.0,-0.00052223355,0.029493274,0.014643364,12.333333333333334,7.3970966,LOW,Monitor Traffic Conditions
740,L16,0.0,0.022897974,0.004784114,0.025332399,12.333333333333334,10.048082,LOW,Monitor Traffic Conditions
740,L3,0.0,0.0047004744,0.021306956,0.009896092,12.333333333333334,7.561763,LOW,Monitor Traffic Conditions
745,L19,0.0,0.017243907,0.0013894208,0.013441354,12.416666666666666,8.85122,LOW,Monitor Traffic Conditions
745,L13,0.0021834061,-2.6270747e-05,0.021081645,0.005252041,12.416666666666666,6.8779984,LOW,Monitor Traffic Conditions
745,L6,0.0,-0.006381348,0.103838556,0.05531013,12.416666666666666,9.326126,LOW,Monitor Traffic Conditions
745,L17,0.0,0.03906425,0.028592028,0.031446368,12.416666666666666,11.802359,LOW,Monitor Traffic Conditions
745,L18,0.0,-0.000996545,0.0018250231,0.010529272,12.416666666666666,7.11029,LOW,Monitor Traffic Conditions
